resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,5965.4,2287,2326,1.0,Run,Run,,15187324174,2025-07-21 13:31:03+00:00,2025-07-21T15:31:03Z,(GMT+01:00) Europe/Brussels,7200.0,,,,27,9,0,1,0,"{'id': 'a15187324174', 'summary_polyline': 'ofztHefuZb@CNKX_@Ha@@MCm@aAaCUg@UWME_@FGDWd@ERC^BVHZZp@JZVb@Ld@PPHBZCJGNQN[@U@MEe@cAgCQ[UWICa@FQPMb@CT@d@DRXx@|@pBHHXBFCLEPSJWF_@@UCSSm@o@qA[u@KMWE]ROTKf@CNFh@~@pBPj@JPJHJBTELGJMRo@@UAYWy@iAeCMKICG?YHMLMXEj@Bb@BPVn@`@v@^`AHHJBL?RKV]Lc@?UA[Qk@KOs@_BI[KK[EQBQHEFOd@En@BZx@fBPZTj@NNNBPEPIJQPe@@WGi@Qi@Yc@Qe@c@_AWKO?WLQ^Kb@@\\D^Xf@~@~BVRP?PITWHUHi@Gi@Sk@m@kAQm@MOMEOAQBOHMRKb@@r@DTXj@v@lBJPNJF@FATKRUHSFm@Eo@Ya@Qe@KOES[u@IGYEM@]RGLI\\?r@vArDLPNJ`@EFGLOPc@DY?[EYa@u@_AwBMMMC_@HKLSf@E^@XDTx@hBRn@HPLNLDNANIZ[L]@YAg@EUQc@_@u@c@aAMMOGIA]LSTK^Cb@BTDTdAhCVb@LLN?LEVYL[FeAEOMOSq@IGIQK[AIMYCKUQWDSJQXKb@CXBRNd@R`@j@`BLTDDPFR?NGHILULg@D[AYo@mAe@oAKQMMMEOAOBOHMPId@CXBXDTlAvCJPLHLDNAHETQJSDKBa@AWGc@uA{CIGC?CGQA?@I?SRG@MZI^@^HVXl@HZZn@FZNXTJF@TGPSLWH]@QGm@e@gAk@yAMQMI]@OFMLQ^CX?XNn@\\r@LZ?BFFRf@PVADC??FAERHZANGJMLUH_@Co@AIUa@Mc@]q@Oc@Q]IEW?SFIHGHI\\E`@Bn@b@fAFHDRh@fAHHHBLBRIPSN[DQ@g@CWyAoDMKQGQ?QHSZKh@AXDb@tAfDTXJBFAVMNOFMJ_@Be@C_@Wq@m@kAOa@GKOMSESFOJSb@ETAb@BNRr@`@t@Xp@P\\PNN@VKV_@Li@?OGa@]{@AI[k@Ma@Q]SMKAKBQJMLGR', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[50.766009, 4.537473]","[50.766509, 4.538906]",2.608,6.04,True,135.6,169.0,False,True,87.0,84.0,16218512974,16218512974,garmin_ping_461331956639,False,9,0,False,79.9,311.4,723.0,368.0,True,687.4
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,11218.3,3468,3686,8.9,Run,Run,0.0,15157759646,2025-07-18 17:35:29+00:00,2025-07-18T19:35:29Z,(GMT+01:00) Europe/Brussels,7200.0,,,,12,7,0,1,0,"{'id': 'a15157759646', 'summary_polyline': 'apsvHgyvUGx@[pA?tAOj@D^HD@fAHXUjA?^Q^ARHTC\\|@vADPNz@JxAPh@AFVd@LLF\\^t@Nt@n@jAFZHFLl@?z@Hf@Ed@[T[j@a@FmB~@q@IkAFSVcB`@aAKSVKMc@R]@BfAAdBNfB?tBJp@EReAUSZa@Ae@KOOgAMe@d@AVdCjEnBbCzAbCn@f@~BfAPt@^r@NLRh@v@n@f@v@^`AJDJh@HNDC`AfBjAJhAf@TKp@Vr@Gn@d@LPFX^ZH~@A|@L`@lA~AzAIJStAm@|AKRStAOb@S|BM`AU|DiAd@BtAq@`AIt@_@XHRIB|@Jn@V`@N?Zt@FnAFDNzAFrAXr@^^V|@Fh@El@P~ABtBr@AVZXD`@x@RNJ`@`@\\?b@Rf@f@VZc@FD\\bBJvATjANjB?dEuBjPw@dFm@lGWfAc@jDCl@a@`CEx@Ov@I|CKJ[xAa@tCa@zDqA`K_BxLUjAu@pG]jBc@dE}A~KqBrO]`D@R_@hBy@xGKnABdATr@TTn@D\\U\\k@\\yBd@e@lCmSVmCNe@`@qDC]Ro@D}@lAkJb@eC\\uDZaBl@}EL[XsDNc@ToCb@aDNm@NqAD}@t@cFBeAEwAHgAL_@FmA\\iAAW`@wBRyBz@gGJWl@aGTu@JFHd@`@Jp@c@bAsAh@gA`@sAl@oCQ}C?_AJw@TeA^y@rBqDLkBEoAMq@Rq@A}@wBeKSq@{@kAs@aC[o@[Da@a@WBg@r@IACc@Qi@W_BOSo@sBU[a@qAOUa@[OLSSM_@E?EZYAq@q@QP]ISR_@F{@Q[@MZk@^[UUaA?MHIUUQkCWs@E@Q}@EgAHwAAa@K?AOJc@Eg@JmAC}AXeAZm@HiALe@CUDm@VyBAe@N]`@_D[sAm@gA}@}B?WYmADe@Ok@a@NuBy@UBmA[Uy@@]KYAUPy@Eg@Bg@[qB@SX]CgAKM?cBHMEm@DYE}@Me@GgBDg@LWBy@SM_A~@qAMc@\\W@KS[NqE}Dk@cAOs@Se@]m@KCWh@YxAa@HA\\IDOVM^@XYp@Gh@WXA`@QNKz@SBQRKVEn@FT[SGSUQOAIYKCg@m@Ac@^mA?g@Y[K[UI]HWg@', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059371, 3.726448]","[51.057666, 3.725474]",3.235,6.24,False,,,False,False,13.5,4.4,16185948582,16185948582,E6A01AE3-C827-4D5B-A7E1-CF15D0A4F371-activity.fit,False,8,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Avondintervallen,6392.7,2090,2099,30.0,Run,Run,0.0,15123940208,2025-07-15 16:22:33+00:00,2025-07-15T18:22:33Z,(GMT+01:00) Europe/Brussels,7200.0,,,,2,11,0,1,0,"{'id': 'a15123940208', 'summary_polyline': 'gosvHwyvUTu@AU_@c@Yc@k@_B}@eAKq@Eg@?OJg@Pg@Ja@J}@BMBOAOKQSSMOYk@O_@q@y@EC]s@OQ[y@]aBEWSq@My@@}@Gq@?k@OkAEmBSeAWiC?cAYs@Gk@BOXOJALITGh@Yt@SRM~@_@nA[Xa@t@Sz@]f@OTM^]`A_@r@e@b@OXWb@Wf@Mj@ILGJKDMAg@K_AIEKBI@UJ]BUFk@TI@MFE?SLE?SHEAc@ROBa@TYJ]BSLSDQJk@Rk@VE?uAh@{Af@UB]HsAl@MGIUCcAKc@MKOAc@HeAd@SD[NI@_A`@CA[NEAGD]H_@Pi@NgBr@QJEAQJ_AXUXEN?VXzBTdCBLJPLBLCjAa@`@UbA[|Ao@^K~CmAN?RGPBLEFSA_@OcAIeAQiAK}AGKC?y@ZqAd@{@f@g@Hm@Vq@Rg@R_@H{@`@_@Ha@XSFC@CJ@h@P`ARlBBx@BPDLJFJANGVCp@Qr@YNCnAm@jBo@VGn@Yv@Q^Od@En@Ot@[^KhAm@\\GTMPCh@W`@G\\a@TIPAPKB@j@[NCt@[NOXSj@Uj@_@t@YZYVMNGv@OXCRUFUMuAIQOAm@RyAVSH[TWHu@Vu@XgAZQJ[H]R{@XoAf@c@JiA^mAf@SDG@OKCIAeAMc@MOKCO@aC`A]Fe@PC?cA`@s@RGD}@^u@Nq@XC?MJMRg@RMBG?MHEL@X^pCHhANx@FNHBZEf@SFGd@QRGNKNEPC`@Sj@M`@S\\KRK|@Wb@UZGT?RGXCH@JFJNDVAP[x@OVCL\\ENBXTDJDx@Jx@Nl@Af@@^PnAH~APxBLx@Pv@ZfAfArBZ~@LTVbAR\\PPBFLNNHFN?JCRm@rBIr@?z@D\\P`@^Zf@l@rAhC', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059245, 3.726522]","[51.0591, 3.726967]",3.059,5.42,True,161.1,188.0,False,True,10.0,2.8,16148954374,16148954374,garmin_ping_459365266856,False,1,0,False,84.0,383.7,632.0,393.0,True,802.1
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,20028.4,7792,7792,179.0,Run,Run,,15101473805,2025-07-13 12:30:14+00:00,2025-07-13T14:30:14Z,(GMT+01:00) Europe/Brussels,7200.0,,,,16,15,0,2,0,"{'id': 'a15101473805', 'summary_polyline': 'sp`uHsjlZg@y@q@_CkAeD}Ls[yAoEo@oAeAwCmAuD]s@mCkH_B{EyDiKyAsEiFeNq@}BkB_FuBeG_DgLYsAu@qCsAmEgDqMiA}Dm@cBa@mB[y@gLsMqEyFyIsJiAcBkAkAeAqAWg@_CiC[GYPk@bA]CkBaAuIyDs@e@sEoBs@gA}A_DsC{EsCsF}A_CqF_KQOQD}@hAO?w@{By@oA_EgE}BaDi@mAOw@DyEKmBWwAiA}DqC{Fg@g@e@YcAMu@Ju@\\o@z@Il@Sb@AjAP~B\\jCJxDOxCu@tFI|BIn@MdGBXAvCHfA?rBLrDl@tIRxAXfAvD`KXjAjBtElC|HXn@TVbAjC~@lCl@|BPXhCzHf@fAp@~BxAlD^xAfArCrApHfAhH|@zEJJVJvAu@x@wBxASf@SbB_CHw@AUWm@sBiD_@e@kA}BmCkEsAuC]oAw@iBcE}L]q@mAsDk@mAOm@iBwEQs@k@mAm@eBaA_D_CeGgAmD_@w@a@wABc@Vc@He@@c@Ge@O]c@W_AaAiAeCu@yBkA{GQ}DBk@ROd@Vv@F\\CJMXiAIg@[w@Fg@j@}@JCvAmE|@_Ad@Sx@?\\Pf@t@d@zAn@r@v@hA`D~CxAdB|@jBV~ADn@jFpIl@tAdCpExArB`B`DzDrGdChAjFjCnBnAxAp@XE~@oClCbAVTPGT_@VQL?NPzC`Fr@xBJfBPjAb@`AlApDNp@d@vErAdBh@f@j@v@hDrDhApBRpAb@b@hARdBDjBMfGqClGuDl@IhAd@zDi@dCaAr@AVBn@^rCxEp@z@x@p@h@ZbBn@~@t@~Dt@^JJNDRIb@g@t@Bj@V|AYzDG`CF|@d@dA^bB?z@IRSPqATqDEe@h@Ox@?XJr@Tp@pExKfCbKj@dBZvA`AzC^~AV`BPxBvAtG~@bHRdEO~GMzAo@hCkB~Ds@|Bc@nBChCDr@Ld@RX|@Z@VOf@q@r@sB^a@X[r@aApEy@~AoCdCoBnBoBzA}@rAaBxAcApAoDtDkBdCeAbA_@t@YVOZDPGAGPHZfCfG`AzCnBtEvExLn@rBHLTDpDoAvEwAvFyB|DoApBu@nQIhBbIbBfHXFt@St@@jCl@dA|@jAtBZATc@Pw@VeGN{AAmAQgBUsEc@{@mAiBWy@k@aDq@w@]k@w@qC_@e@aCiGcAgBsA{Ci@wAe@kC@c@L?v@pB', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[50.798344, 4.492102]","[50.79812, 4.491709]",2.57,3.58,True,148.8,176.0,False,True,127.4,58.0,16124317453,16124317453,garmin_ping_458648220551,False,5,0,False,81.9,329.7,537.0,333.0,True,2569.5
2,"{'id': 54565248, 'resource_state': 1}",Ochtendloop,8282.7,3054,3568,86.0,Run,Run,,15042932595,2025-07-08 06:38:20+00:00,2025-07-08T07:38:20Z,(GMT+00:00) Atlantic/Madeira,3600.0,,,,0,6,0,2,0,"{'id': 'a15042932595', 'summary_polyline': 'sjefE`qkfBU]Y[GOEY@s@BSAiDD}@A[EUSu@q@}@I]QEMQUo@G[Qc@CS?}@KeAGc@B}AIq@UwACmADaAXmAFMHi@FqAEmB?o@Ds@EWKWKm@IQ@YE]Oa@@qBMaAYaAEUMa@Ia@e@uA[k@_A_Dk@_BQ}@_@cAi@aB[w@Ic@_@iAKa@KWUWUKk@G{@Wy@Du@@_@FeAF_@EUGAE}BwAUQMYUiBQ}@@QBKHI\\SLMh@a@N]Dq@@[Jo@BYFMN}@LqAVuA?OLw@DMLcCFyBFMPEHGJY?QCIGK_Aw@OSo@mBUy@Q_@u@kCm@sAOWAKH]Ae@Qi@a@}@o@}@a@WMAi@RMAGC_AgAOW_@_@kAaBi@o@e@aA[g@Me@IIIOBWAM_@kAMoAOs@OmAOc@E[IcAGc@@q@KoAGe@Ao@GY?c@GoAA}A@Y?sABe@CqCBoACgB@O?_ACo@B_BScCFTHR@JCnDBb@AtADnCAV@VCb@@pBCj@Bt@AjBB|AL|@?d@FhAPxBBj@ADJz@Px@@VHZH`AJd@Bb@T~@L^@XHh@Tt@zA~BHFHNr@x@pBfCh@j@j@t@\\t@h@n@V^p@r@Zb@LXT|@Z|@r@~BTh@`@tANTNHh@`@FZ@JGPWNGNItA?j@CnAUbAW~BWjAMhAS`ACb@ET?R@FW|@}AlAGLBXLj@Fh@DLHv@FNHJ|@h@PNZTPPLFRF^DRCN@`AI^@\\EdAETDXJVDn@TFHPZPf@DVl@hBHb@BBTx@b@dAr@zBPx@P`@^rARf@@LPPl@fBX`APx@LXB`@BLBl@?j@Ct@V`ANVHB^Hr@ZHH|@ZTLp@RLHf@PTLRPDHRrAXvABp@DLBTEl@]|AEn@Az@AHIHODICMOSIC@a@f@I@GFGh@W^Fj@AJKVANJhA?LLzAVvBD^^fAL`A?`@JbAP|@Hf@@TBLFDC^KT', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[32.636747, -16.939844]","[32.636318, -16.93903]",2.712,3.66,True,138.2,183.0,False,True,66.8,15.4,16060253180,16060253180,garmin_ping_456889408411,False,0,0,False,83.9,346.3,554.0,345.0,True,1057.5
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,17036.9,5460,5467,173.0,Run,Run,,14995907438,2025-07-03 14:52:06+00:00,2025-07-03T16:52:06Z,(GMT+01:00) Europe/Brussels,7200.0,,,,3,11,0,2,0,"{'id': 'a14995907438', 'summary_polyline': 'ab|tHu}sZg@o@Yo@EAI\\[RGJkAtFEBmAsAeAeAqBgEM_Bm@mCQuA}@gF]_B]yBGEcAJuBMa@@o@NSIa@@KWQwA_@uFKi@QOYByAv@u@PoAt@{B~CQdAGJg@?m@Q{HiCcA@}@^mCbCUFSIW`@gB~@iG`Ac@X{A~A{BbBeDjAcE]gA?cC_@_DKwCYwAI}ADyA_AaA}@kBHiAQk@V_@b@y@hBALm@hASp@uAzB_@t@iA`Ak@P{@l@qCtAKLiBfAo@Xe@DgBdCeAlB}@jBoBdAi@h@}@j@cC|@{@t@eChA{@h@u@N}BzA{@XoBlA}BhAqA|@_A`@{BxAuC|A_@HmBlAsE|BkBpAK@OKmB_CaEwE_B_BeAmAuCwDqEcFg@w@cBqBw@q@qEqFUASVG?_@t@cApAg@z@Uj@IDeBWmBA}GWqMs@{IS{He@kFOe@Ea@c@YJUb@Qp@m@l@g@Fm@\\S@MO{@_Ci@iBuAmDaA{CmAqCE[DSXQzDe@h@?ZZXq@EAGP@NVBbCiCfAsBTWbEs@fB}@tAkBlBqBb@s@@OGUw@iAUm@Be@l@aAZa@JE^FhAXb@EVOn@q@~@mAfBcBrAaB`BkDJ?JNH^~A`Eb@rAVBd@Y|FgG`EsC~@_@~D}BZa@VM`AKzDgBpBsApCaCjAg@@MGWgAwCu@gCu@}CcAwC]m@@U|@cA|BcBf@s@xB}BJSrBcBf@m@@MQaA?Kr@YdCyAvAg@tBcAnBgABKI}@bBh@t@FdKhBpDt@vCTrAUpAo@`FiEnAw@vC}@jB]tDg@l@AfBXhAr@`BrBt@n@hBtBhAfAjDbAdFnEL?^}@r@aAp@o@`Ao@lAIhBVv@Od@m@rB}DVaBLqB{@yE_@qDF{@p@cB\\[`DcBlEaAt@AXUrAYrJkF|B{CvBeBx@]vEoAbAq@d@g@Zi@|DaIx@qB`@cBPwBBiAJOn@r@v@nA`@`Ab@`BVfER^b@@l@[TAb@BZNh@r@pBpF`A~Ar@l@dB`At@j@rA~AZDbAo@JF^t@n@zBl@pAbExJvBxFd@`AjCzGlAfCdArCbDdIbCbFxDdKlD`IlChHpA|CNv@LJJKHB`@`AJh@JtC`AdETh@Iv@BZdAbDBnAb@lBKTQF_BIUHUV', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[50.775538, 4.531]","[50.771953, 4.536792]",3.12,4.3,True,163.4,183.0,False,True,114.8,50.2,16008240238,16008240238,garmin_ping_455353780045,False,1,0,False,83.8,401.1,590.0,404.0,True,2189.7
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,12054.2,3596,3596,9.0,Run,Run,,14903915309,2025-06-24 17:35:27+00:00,2025-06-24T19:35:27Z,(GMT+01:00) Europe/Brussels,7200.0,,,,8,11,0,1,0,"{'id': 'a14903915309', 'summary_polyline': 'gmovHgj~ZCA?GEwC@OHa@|AyBj@q@x@sA^c@FMBUDKbA_@RUD?JDLZd@fCPdBDnBDx@XlCN`AJhAFrDAt@@nAAZ@`@AX@hBB`@JpFFhBBVHtD@rDDnDArA@b@AhABXCd@Bn@Fz@\\dCn@vFf@`EVzAHzADdCAjDEdAe@rEEx@[tBe@bEGd@M`@Kl@QrAAbAH~B?^Bf@Af@S~AWxAEd@UfAUzBa@bCSnBCbAKlHF~DFnBNlBXnCJlATlARlBPdCAf@Bd@SxBGrACfB@ZKrEBjB^bMHx@JpBNjAV|CAHVtDDhBD`@ZrGNx@^nC`AfF^jDd@dDTxCHd@T~CDPBDN?l@a@hAm@xAg@TQ|GuCTEnAm@p@Qd@Wb@Mj@a@r@y@bA[VKHIVa@bA}BDEd@gAp@uAvByEn@mAH]Pc@fAgCv@{AVs@l@kAjAiCNU`A_APWb@a@lAyAlBkB`@[R[^]LShAg@RFPEXMHI?a@_@qAQWg@WaBe@s@c@WGo@_@k@O_Aa@i@QuCk@WAwCe@GGc@AKGIMEQs@aBMq@Ea@AsAIgASaHBu@DGdA{AP[NQJWXg@NONYDEnAmB|AmCN]f@u@tC_F^i@Vw@^o@F[FiDAmCBqBAy@Bi@CyABgAAcAKqBAsAE]@o@Ey@A{BKg@aAqDSgA[mA]qBOe@Iy@GqGM_FEi@@eBAeCBgAAm@OsBQsBOeA[cBEm@?{@RqAJsAj@eEb@qAz@sBFQA_@EOU[@YN_A\\uA@m@Jk@LqAJs@DuBASJmAH_BAc@BSHMNIbAIJIPa@b@yAj@oCRm@Fa@f@_CBc@HsECwBDc@FOLQZOfA_@TOVEh@S^YTIJS@SYgEAm@?}ABeADs@d@uCJa@hA{BVoAPo@Ju@?eAc@oCOq@_@oAUc@iA_B_@k@We@IYY_@OCiBTm@?g@Q[_@M?mB`@eC~@sA`@_BTeA^aAPsBdAaA`@KDSAyCw@KUUy@]Yi@o@OIOQU_@i@eAg@aBOYs@Ou@IaAWu@BcA]aC}AwC}Ak@a@OAEJIh@Sl@_@xAcAxCo@~BWv@Ib@e@tAYnAUl@K^CFa@nAiAdEKTi@jBINKd@a@hAa@r@}@dAmA`AqBv@KFIN?HJT?HHhBPpAF~@PdAPp@?TEHSNiAl@E\\IPuAxAS^[b@[p@OV', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.038446, 4.584203]","[51.038168, 4.585509]",3.352,4.62,True,174.7,190.0,False,True,9.4,5.4,15907446952,15907446952,garmin_ping_452406383636,False,7,0,False,84.2,413.4,546.0,414.0,True,1486.4
2,"{'id': 54565248, 'resource_state': 1}",Ochtendloop,7011.1,2229,2229,21.0,Run,Run,,14856793718,2025-06-20 05:36:45+00:00,2025-06-20T07:36:45Z,(GMT+01:00) Europe/Brussels,7200.0,,,,0,8,0,1,0,"{'id': 'a14856793718', 'summary_polyline': 'mqsvHqtwUBACA?ONa@Zc@\\Mv@q@RGXGb@]~@]l@Ql@[\\Y`@Ip@g@NO\\i@FGXEHKj@kCf@aANUJc@?YGk@Ey@MsA?SHU\\GLGJ@@BBR?`@HnCJRHFLDP?p@STM~@WPKlAe@~Aa@dB]XOh@FLEP?x@UXY^UrAsAj@w@`@a@n@c@TIl@a@hAm@xAgAh@]`@[RWf@a@TKVSJEJ?D@RRVf@HFJ@JCr@g@RGJAb@SvBe@RIJ?v@O^AVGj@I\\@jAMd@AHBv@Ix@@hAKZA`@G`@ATED@NGv@{@P_@Ne@\\[n@aA\\[NU\\y@@GFMZcAZy@R_@^eALMNCH?NHZ`@HVXhBZpAHTJD@JP^X^XJNBJGN]HKTOVILKXMZADCJULGHDNPLb@f@hAt@fCFLTXRFx@F^Ez@CNCV?p@HXR\\j@Nf@@Z?jAIl@YnA[r@Qv@?hAJZP^D\\b@lE@d@Hf@v@fBd@~@T^RRLHTHj@Nz@LZ?NBl@PDAv@BD@NAJBV@FDTXLRDN@RIV[`@OZs@|@YVQXq@z@cA~@Y`@s@r@k@b@[^c@Zc@b@gA|@OPIDIEMBULYHYFWPE@gAj@MJGJQh@IHIDk@DWEE@WCSSIG[Am@U]Ec@Hc@Rc@F}@ZK@KMWqASQIASJg@Dq@NQ?m@NG?q@RIGIYQeA@c@KUMOEWEo@Kq@Cc@KoAIg@Ce@UgBI[I_AOu@SUEUKOEAK@s@\\_B~@I@c@VeA`@QPo@b@QBI?QGKOKc@OCYJm@\\a@Pk@^IAIWGi@@KCKOYS_Ay@uBi@oB[{AQc@Gk@Sy@o@iCk@uBS{AMo@GOMCIRWVWHWZa@X_Av@i@`@m@l@E@mAfAYR_Ad@Ud@IDq@JwAZOHYHe@XMBYRw@|@OXe@b@KDg@L_@Py@Te@@{ARk@LUCc@HEAEGSi@KGK@OFMBWHSPgBz@SNOVm@r@WPa@Nm@b@c@t@qAhAI@u@b@cA`@YXINKj@AVDp@AVSf@', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059593, 3.730815]","[51.058465, 3.730268]",3.145,5.16,True,163.4,190.0,False,True,11.2,5.8,15856221606,15856221606,garmin_ping_450917630475,False,0,0,False,85.4,393.0,553.0,394.0,True,875.5
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,6038.7,2305,2305,20.0,Run,Run,,14829884890,2025-06-17 16:33:46+00:00,2025-06-17T18:33:46Z,(GMT+01:00) Europe/Brussels,7200.0,,,,0,8,0,2,0,"{'id': 'a14829884890', 'summary_polyline': 'gnsvHa{vUMYB?EOc@_AOe@Uc@UYES?Oj@}B\\iANw@l@eAXo@dAuATe@DOAUOg@@Qr@{AXS~@a@`@WNOPGDIVSV[He@TYROFOLGZE@A@MDE?Id@[RGLMf@SNMZOXQREDGVKD?NIv@UN@HDTj@F@FEJ?\\HR?`ASj@IL?xAc@J?j@QRILKnB{B`@WVKB@v@_@^KT?PEXAHCTANWL[^Mv@e@l@i@LOj@g@JOFEPQDADIp@i@n@_@HM`@_@p@g@HM@[Kq@Yu@@ONQRKb@[t@]^WhAWPA^K\\?PED@VGp@Cx@MR?`@ID@\\ED@PEj@?^GB@nBOB@HCBBVABAJAHIJEf@GFEDBJELK^Q\\WTa@fAoAR]ROJQNWXy@FK^mAj@kAXw@JSLIHELDd@f@dAhFFJHDDPJNZ\\TH^@LJPDFHF\\FPJH\\FLFNPTFDJ?LIz@FP|@VhAFRD|@HX?ZFZPJNNd@Hl@LX`Ap@RDL@ZJBAHUT_BEcAQ}@Wc@QSWKy@EwAJm@@e@GMEUYUe@m@}BKQM_@OQQMc@K[Bg@XIBIJc@PS`@MHW?OGa@]MKc@aABMCOK]Mw@Oe@Ie@GQW]QQW@KHc@~@Oj@k@tAG^O\\KJKRQ`@c@j@KDUf@{@rAe@\\c@VQFWRMDYDUCSDSASFoAHMD}@@SFa@DgBHq@HO?_@Fo@DOFw@Hy@TU@m@Xu@f@E@MJa@TEJAf@\\xBCN]Vk@Nu@z@_@^UJUTMDSLkAlAe@^WNm@TMPM\\KJQFY@gAPSFQLmA`@w@n@i@l@_@h@KHKFa@F[PI?oAXKFc@@}AT]CGDUBEES_@OEM?[JOJk@NOJ]LKHKDYXULKNi@d@QT{AhAOFST]Rw@x@UHUNkAh@KHg@`AER@d@Hb@G`@q@jAY\\', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.05908, 3.726736]","[51.058761, 3.729869]",2.62,3.74,True,136.1,150.0,False,True,11.8,5.4,15827150107,15827150107,garmin_ping_450077188230,False,0,0,False,81.8,328.9,425.0,329.0,True,757.8
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,6177.9,1994,1994,8.0,Run,Run,,14796855835,2025-06-14 13:16:28+00:00,2025-06-14T15:16:28Z,(GMT+01:00) Europe/Brussels,7200.0,,,,2,9,0,2,0,"{'id': 'a14796855835', 'summary_polyline': 'cmovH_j~ZFxDZ`NJxHN~EBnCBt@HHHDR@LF^@XJfAPDBR@b@NpB\\LFnARDN@j@CvFBRHHTIx@s@j@a@`@U`@a@hAu@PQlA_A`Ak@fAw@HEb@]dAs@z@u@v@e@x@m@HCVSr@e@x@q@`Ak@l@e@h@Wp@e@n@YnAw@LQV}@lAeCDCNCNGj@K^Oj@K^QF?b@IVOv@U^GTA^GN?TG^CZOdBMPIT@TIf@ENE`@CTGN?b@Mh@GV?JCBERe@l@}Bb@uBTy@j@sCH_ADoHF_@DQLM\\KRMn@W|@[ROt@YJGDQC{@WgFBcDR{AVwAVs@x@_BRw@XcBFy@CwAUkBQ_Ai@qAUa@SUIScAqAc@}@QSKEk@CUD[?gAFYGSMUQI?mEdAsBp@}AVqCv@aA`@sAp@_@VKDM?QEYMaA[a@GUQGOK_@MYOO[UQSMK]i@q@uAi@kBOMi@M_@G{A[s@FYCs@g@YMy@i@MKy@c@SQYQ]Iu@a@YW[OIACFY`Bc@vAi@nA[jAYp@ID[Ae@KIEgAWq@c@c@c@eAyAg@e@]c@YMOAUBIFOTGTCXGtFQdDIvBc@tFIvA@r@GXAr@Gh@Qx@AZWx@S^YZWRIHELXzBNn@?x@Bl@n@rFHVFj@KPIFu@XYR?VCN[XiAxAwAvB]`@INITGf@HzC', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.038421, 4.584167]","[51.038429, 4.584207]",3.098,4.32,True,161.5,183.0,False,True,9.2,5.0,15791379646,15791379646,garmin_ping_449038194309,False,0,0,False,85.7,384.0,521.0,382.0,True,765.7
