activity_id,time,latlng,distance,altitude,velocity_smooth,heartrate,cadence,watts,moving,grade_smooth,temp
16117253114,7198,"[51.209931, 3.221732]",21494.8,5.4,3.24,184.0,85.0,381.0,True,1.5,
16117253114,7199,"[51.20991, 3.221764]",21498.1,5.4,3.26,185.0,85.0,383.0,True,1.5,
16117253114,7200,"[51.209887, 3.221798]",21501.4,5.4,3.32,185.0,85.0,385.0,True,0.0,
16117253114,7201,"[51.20987, 3.221827]",21504.5,5.4,3.32,186.0,85.0,386.0,True,1.7,
16117253114,7202,"[51.209849, 3.22186]",21507.4,5.4,3.22,186.0,85.0,388.0,True,1.7,
16117253114,7203,"[51.209832, 3.221878]",21510.1,5.6,3.06,186.0,85.0,387.0,True,1.7,
16117253114,7204,"[51.20981, 3.221913]",21513.3,5.6,3.04,186.0,85.0,386.0,True,1.7,
16117253114,7205,"[51.209791, 3.221946]",21516.5,5.6,3.02,186.0,85.0,386.0,True,0.0,
16117253114,7206,"[51.209773, 3.221972]",21519.3,5.6,2.96,186.0,85.0,387.0,True,0.0,
16117253114,7207,"[51.209754, 3.222007]",21522.3,5.6,2.98,186.0,85.0,389.0,True,0.0,
16117253114,7208,"[51.209737, 3.222029]",21525.1,5.6,3.0,185.0,85.0,387.0,True,0.0,
16117253114,7209,"[51.209714, 3.222062]",21528.2,5.6,2.98,185.0,84.0,388.0,True,1.7,
16117253114,7210,"[51.209699, 3.222088]",21531.0,5.6,2.9,185.0,84.0,389.0,True,1.8,
16117253114,7211,"[51.209683, 3.222122]",21533.8,5.8,2.9,186.0,85.0,387.0,True,1.8,
16117253114,7212,"[51.209666, 3.22215]",21536.3,5.8,2.8,185.0,85.0,385.0,True,1.8,
16117253114,7213,"[51.209651, 3.222178]",21539.4,5.8,2.86,185.0,85.0,383.0,True,0.0,
16117253114,7214,"[51.209631, 3.222211]",21542.1,5.8,2.78,185.0,84.0,383.0,True,0.0,
16117253114,7215,"[51.209614, 3.222245]",21545.3,5.8,2.86,186.0,84.0,384.0,True,0.0,
16117253114,7216,"[51.209597, 3.222277]",21548.4,5.8,2.92,186.0,84.0,384.0,True,0.0,
16117253114,7217,"[51.209583, 3.222312]",21551.2,5.8,2.98,186.0,84.0,386.0,True,0.0,
16117253114,7218,"[51.20957, 3.22234]",21553.8,5.8,2.88,186.0,84.0,386.0,True,1.8,
16117253114,7219,"[51.20955, 3.222374]",21556.8,5.8,2.94,186.0,83.0,386.0,True,1.7,
16117253114,7220,"[51.209533, 3.222401]",21559.5,6.0,2.84,186.0,83.0,385.0,True,1.7,
16117253114,7221,"[51.209512, 3.222434]",21562.7,6.0,2.86,186.0,84.0,383.0,True,3.4,
16117253114,7222,"[51.209493, 3.222467]",21565.8,6.0,2.92,186.0,84.0,385.0,True,1.6,
16117253114,7223,"[51.209477, 3.222501]",21568.7,6.2,2.98,186.0,85.0,388.0,True,1.7,
16117253114,7224,"[51.20946, 3.222539]",21571.7,6.2,2.98,186.0,85.0,391.0,True,0.0,
16117253114,7225,"[51.209451, 3.222568]",21574.5,6.2,3.0,186.0,85.0,390.0,True,-1.6,
16117253114,7226,"[51.209428, 3.222607]",21577.7,6.0,3.0,185.0,85.0,388.0,True,-3.0,
16117253114,7227,"[51.209407, 3.222638]",21581.1,6.0,3.06,186.0,86.0,383.0,True,-4.4,
16117253114,7228,"[51.209386, 3.222677]",21584.9,5.8,3.24,186.0,86.0,381.0,True,-3.0,
16117253114,7229,"[51.209367, 3.222711]",21588.0,5.6,3.26,186.0,86.0,380.0,True,-3.1,
16117253114,7230,"[51.209349, 3.22275]",21591.2,5.6,3.34,186.0,86.0,380.0,True,-1.6,
16117253114,7231,"[51.209326, 3.222786]",21594.2,5.6,3.3,185.0,86.0,380.0,True,1.7,
16117253114,7232,"[51.209306, 3.22282]",21597.3,5.6,3.24,186.0,85.0,379.0,True,1.7,
16117253114,7233,"[51.209288, 3.222841]",21599.7,5.8,2.96,186.0,85.0,380.0,True,1.5,
16117253114,7234,"[51.20926, 3.222815]",21602.8,5.8,2.96,186.0,87.0,373.0,True,1.4,
16117253114,7235,"[51.209232, 3.222758]",21607.5,5.8,3.26,185.0,87.0,369.0,True,0.0,
16117253114,7236,"[51.20921, 3.22272]",21611.7,5.8,3.5,186.0,87.0,367.0,True,-1.2,
16117253114,7237,"[51.209182, 3.22267]",21616.2,5.8,3.78,186.0,87.0,365.0,True,-1.2,
16117253114,7238,"[51.209161, 3.222636]",21620.0,5.6,4.06,186.0,87.0,368.0,True,-1.3,
16117253114,7239,"[51.209136, 3.222593]",21624.0,5.6,4.24,185.0,87.0,367.0,True,-2.7,
16117253114,7240,"[51.209118, 3.222553]",21627.4,5.6,3.98,186.0,88.0,375.0,True,0.0,
16117253114,7241,"[51.209099, 3.222515]",21630.9,5.4,3.84,186.0,88.0,395.0,True,1.5,
16117253114,7242,"[51.209082, 3.222488]",21634.0,5.6,3.56,186.0,88.0,396.0,True,1.6,
16117253114,7243,"[51.209059, 3.222456]",21637.1,5.8,3.42,186.0,88.0,396.0,True,3.3,
16117253114,7244,"[51.20904, 3.222421]",21640.2,5.8,3.24,185.0,88.0,390.0,True,0.0,
16117253114,7245,"[51.20903, 3.222393]",21642.9,5.8,3.1,185.0,87.0,380.0,True,-1.6,
16117253114,7246,"[51.209012, 3.222345]",21646.3,5.6,3.08,185.0,87.0,378.0,True,-3.3,
16117253114,7247,"[51.209, 3.222312]",21649.3,5.6,3.06,185.0,87.0,375.0,True,-3.2,
16117253114,7248,"[51.208983, 3.222278]",21652.4,5.4,3.06,186.0,87.0,371.0,True,-1.7,
16117253114,7249,"[51.208968, 3.222242]",21655.4,5.4,3.04,185.0,87.0,371.0,True,-1.8,
16117253114,7250,"[51.208958, 3.222214]",21658.0,5.4,3.02,186.0,87.0,370.0,True,0.0,
16117253114,7251,"[51.208942, 3.222177]",21660.7,5.4,2.88,186.0,84.0,371.0,True,-1.8,
16117253114,7252,"[51.208928, 3.222151]",21663.3,5.4,2.8,186.0,84.0,362.0,True,0.0,
16117253114,7253,"[51.208906, 3.222112]",21666.6,5.2,2.84,185.0,84.0,356.0,True,0.0,
16117253114,7254,"[51.208882, 3.222087]",21669.3,5.4,2.78,185.0,85.0,355.0,True,0.0,
16117253114,7255,"[51.208863, 3.222056]",21672.6,5.4,2.92,185.0,85.0,358.0,True,1.7,
16117253114,7256,"[51.208847, 3.222016]",21675.5,5.4,2.96,185.0,85.0,365.0,True,0.0,
16117253114,7257,"[51.208829, 3.221987]",21678.7,5.4,3.08,186.0,85.0,366.0,True,1.6,
16117253114,7258,"[51.208809, 3.221942]",21682.3,5.4,3.14,185.0,85.0,368.0,True,0.0,
16117253114,7259,"[51.208792, 3.221917]",21685.3,5.6,3.2,185.0,85.0,366.0,True,0.0,
16117253114,7260,"[51.208771, 3.221876]",21688.8,5.4,3.24,185.0,86.0,373.0,True,0.0,
16117253114,7261,"[51.208753, 3.221844]",21691.7,5.4,3.24,186.0,86.0,386.0,True,-1.6,
16117253114,7262,"[51.208737, 3.221813]",21694.7,5.4,3.2,185.0,86.0,375.0,True,0.0,
16117253114,7263,"[51.208721, 3.221773]",21697.8,5.4,3.1,185.0,86.0,376.0,True,0.0,
16117253114,7264,"[51.208705, 3.221748]",21700.8,5.4,3.1,185.0,85.0,368.0,True,0.0,
16117253114,7265,"[51.208687, 3.221706]",21704.0,5.4,3.04,185.0,85.0,368.0,True,0.0,
16117253114,7266,"[51.208671, 3.221679]",21706.9,5.4,3.04,185.0,85.0,368.0,True,0.0,
16117253114,7267,"[51.208651, 3.221641]",21710.3,5.4,3.12,185.0,85.0,366.0,True,0.0,
16117253114,7268,"[51.208636, 3.221606]",21713.3,5.4,3.1,185.0,85.0,369.0,True,0.0,
16117253114,7269,"[51.208621, 3.22158]",21716.0,5.4,3.04,185.0,85.0,371.0,True,0.0,
16117253114,7270,"[51.208603, 3.221539]",21719.2,5.4,3.04,184.0,85.0,372.0,True,-1.7,
16117253114,7271,"[51.208588, 3.221519]",21721.9,5.4,3.0,184.0,85.0,369.0,True,0.0,
16117253114,7272,"[51.208568, 3.221477]",21725.2,5.2,2.98,184.0,85.0,367.0,True,0.0,
16117253114,7273,"[51.20855, 3.221447]",21728.2,5.4,2.98,185.0,85.0,366.0,True,-1.7,
16117253114,7274,"[51.208535, 3.221417]",21731.0,5.4,3.0,184.0,85.0,366.0,True,0.0,
16117253114,7275,"[51.20852, 3.221381]",21733.6,5.2,2.88,184.0,85.0,366.0,True,-1.8,
16117253114,7276,"[51.208502, 3.221359]",21736.2,5.2,2.86,184.0,84.0,365.0,True,0.0,
16117253114,7277,"[51.20848, 3.221327]",21739.3,5.2,2.82,184.0,84.0,363.0,True,1.8,
16117253114,7278,"[51.208461, 3.221311]",21742.0,5.4,2.76,184.0,85.0,360.0,True,1.7,
16117253114,7279,"[51.208435, 3.221284]",21745.0,5.4,2.8,183.0,85.0,360.0,True,1.8,
16117253114,7280,"[51.208414, 3.22126]",21747.7,5.4,2.82,184.0,85.0,358.0,True,0.0,
16117253114,7281,"[51.208392, 3.221242]",21750.6,5.4,2.88,184.0,85.0,359.0,True,0.0,
16117253114,7282,"[51.208368, 3.221215]",21753.8,5.4,2.9,183.0,85.0,360.0,True,0.0,
16117253114,7283,"[51.208348, 3.221198]",21756.3,5.4,2.86,184.0,85.0,359.0,True,0.0,
16117253114,7284,"[51.208321, 3.221169]",21759.8,5.4,2.96,184.0,85.0,359.0,True,1.6,
16117253114,7285,"[51.208299, 3.221143]",21763.0,5.4,3.06,183.0,85.0,359.0,True,0.0,
16117253114,7286,"[51.208274, 3.221122]",21766.0,5.6,3.08,183.0,85.0,359.0,True,0.0,
16117253114,7287,"[51.208249, 3.221099]",21769.1,5.4,3.06,183.0,85.0,361.0,True,0.0,
16117253114,7288,"[51.208227, 3.22108]",21772.1,5.4,3.16,183.0,85.0,361.0,True,0.0,
16117253114,7289,"[51.208201, 3.221048]",21775.5,5.4,3.14,184.0,85.0,361.0,True,0.0,
16117253114,7290,"[51.208178, 3.221031]",21778.8,5.6,3.16,183.0,85.0,361.0,True,0.0,
16117253114,7291,"[51.208152, 3.220996]",21782.4,5.4,3.28,183.0,85.0,362.0,True,0.0,
16117253114,7292,"[51.208129, 3.220974]",21785.7,5.4,3.32,183.0,85.0,364.0,True,-1.6,
16117253114,7293,"[51.208108, 3.220953]",21788.6,5.4,3.3,184.0,85.0,367.0,True,0.0,
16117253114,7294,"[51.208086, 3.220924]",21791.5,5.4,3.2,184.0,85.0,369.0,True,0.0,
16117253114,7295,"[51.208068, 3.220909]",21794.2,5.4,3.08,184.0,85.0,369.0,True,1.8,
16117253114,7296,"[51.208045, 3.220877]",21797.3,5.4,2.98,184.0,85.0,368.0,True,1.9,
16117253114,7297,"[51.208028, 3.220862]",21799.7,5.6,2.8,184.0,85.0,366.0,True,1.8,
16117253114,7298,"[51.208003, 3.220838]",21802.2,5.6,2.72,184.0,85.0,366.0,True,1.8,
16117253114,7299,"[51.207979, 3.220814]",21805.4,5.6,2.78,183.0,85.0,365.0,True,-1.7,
16117253114,7300,"[51.207956, 3.220792]",21808.4,5.6,2.84,184.0,86.0,362.0,True,-1.7,
16117253114,7301,"[51.207935, 3.220767]",21811.4,5.4,2.82,184.0,85.0,361.0,True,-1.6,
16117253114,7302,"[51.207915, 3.220755]",21814.0,5.4,2.86,184.0,85.0,360.0,True,-1.5,
16117253114,7303,"[51.207884, 3.220717]",21817.9,5.4,3.14,184.0,85.0,359.0,True,0.0,
16117253114,7304,"[51.207862, 3.220689]",21821.5,5.4,3.22,184.0,85.0,359.0,True,0.0,
16117253114,7305,"[51.207835, 3.220662]",21825.2,5.4,3.36,184.0,85.0,361.0,True,1.6,
16117253114,7306,"[51.207817, 3.220641]",21827.9,5.4,3.3,184.0,86.0,362.0,True,1.7,
16117253114,7307,"[51.207796, 3.220628]",21830.2,5.6,3.24,184.0,86.0,363.0,True,1.9,
16117253114,7308,"[51.207775, 3.220595]",21833.2,5.6,3.06,184.0,86.0,365.0,True,0.0,
16117253114,7309,"[51.207759, 3.220582]",21835.6,5.6,2.82,184.0,86.0,362.0,True,0.0,
16117253114,7310,"[51.207734, 3.220545]",21839.0,5.4,2.76,184.0,86.0,362.0,True,0.0,
16117253114,7311,"[51.207718, 3.220528]",21841.5,5.6,2.72,185.0,86.0,360.0,True,0.0,
16117253114,7312,"[51.207693, 3.220503]",21844.5,5.6,2.86,185.0,87.0,358.0,True,0.0,
16117253114,7313,"[51.207673, 3.220477]",21847.4,5.6,2.84,185.0,87.0,358.0,True,0.0,
16117253114,7314,"[51.207651, 3.220464]",21849.9,5.4,2.86,185.0,86.0,359.0,True,0.0,
16117253114,7315,"[51.207626, 3.220434]",21852.9,5.6,2.78,184.0,85.0,359.0,True,0.0,
16117253114,7316,"[51.207606, 3.220413]",21856.2,5.6,2.94,185.0,85.0,358.0,True,1.6,
16117253114,7317,"[51.20758, 3.220384]",21859.5,5.6,3.0,185.0,85.0,359.0,True,0.0,
16117253114,7318,"[51.20756, 3.220363]",21862.3,5.6,2.98,185.0,85.0,359.0,True,0.0,
16117253114,7319,"[51.207537, 3.22035]",21864.9,5.6,3.0,184.0,85.0,359.0,True,0.0,
16117253114,7320,"[51.207512, 3.220327]",21867.9,5.6,3.0,184.0,85.0,360.0,True,0.0,
16117253114,7321,"[51.207489, 3.220316]",21870.8,5.6,2.92,184.0,85.0,359.0,True,0.0,
16117253114,7322,"[51.207459, 3.220283]",21874.6,5.6,3.02,185.0,84.0,360.0,True,0.0,
16117253114,7323,"[51.207441, 3.220261]",21877.6,5.6,3.06,184.0,84.0,360.0,True,0.0,
16117253114,7324,"[51.207416, 3.220233]",21880.7,5.6,3.16,184.0,84.0,364.0,True,1.8,
16117253114,7325,"[51.207399, 3.220209]",21883.4,5.6,3.1,184.0,84.0,366.0,True,1.8,
16117253114,7326,"[51.207379, 3.220195]",21885.8,5.8,3.0,184.0,85.0,367.0,True,1.9,
16117253114,7327,"[51.20736, 3.220158]",21888.8,5.8,2.84,184.0,86.0,367.0,True,1.9,
16117253114,7328,"[51.207341, 3.220142]",21891.4,5.8,2.76,184.0,86.0,365.0,True,0.0,
16117253114,7329,"[51.207321, 3.220117]",21894.1,5.8,2.68,184.0,86.0,365.0,True,0.0,
16117253114,7330,"[51.207305, 3.220095]",21896.6,5.8,2.64,183.0,86.0,364.0,True,0.0,
16117253114,7331,"[51.207281, 3.220061]",21899.4,5.8,2.72,184.0,86.0,364.0,True,1.7,
16117253114,7332,"[51.207262, 3.220029]",21903.0,5.8,2.84,184.0,86.0,364.0,True,1.6,
16117253114,7333,"[51.207241, 3.220002]",21905.9,6.0,2.9,183.0,85.0,366.0,True,1.6,
16117253114,7334,"[51.207221, 3.219966]",21909.2,6.0,3.02,184.0,85.0,368.0,True,1.7,
16117253114,7335,"[51.207209, 3.219947]",21911.7,6.0,3.02,184.0,86.0,368.0,True,0.0,
16117253114,7336,"[51.207185, 3.219913]",21914.7,6.0,3.06,183.0,86.0,366.0,True,0.0,
16117253114,7337,"[51.207165, 3.219898]",21917.4,6.0,2.88,184.0,86.0,365.0,True,0.0,
16117253114,7338,"[51.207143, 3.21987]",21920.2,6.0,2.86,184.0,85.0,365.0,True,0.0,
16117253114,7339,"[51.207123, 3.219846]",21923.0,6.0,2.76,183.0,85.0,364.0,True,0.0,
16117253114,7340,"[51.207105, 3.21983]",21925.7,6.0,2.8,184.0,85.0,364.0,True,0.0,
16117253114,7341,"[51.207085, 3.219799]",21928.6,6.0,2.78,184.0,85.0,364.0,True,0.0,
16117253114,7342,"[51.207071, 3.219776]",21931.1,6.0,2.74,183.0,85.0,363.0,True,0.0,
16117253114,7343,"[51.207048, 3.219739]",21934.3,6.0,2.82,184.0,86.0,360.0,True,0.0,
16117253114,7344,"[51.207028, 3.219717]",21937.3,6.0,2.86,184.0,86.0,359.0,True,-1.7,
16117253114,7345,"[51.207005, 3.219688]",21940.3,6.0,2.92,183.0,86.0,358.0,True,-1.8,
16117253114,7346,"[51.206988, 3.219658]",21943.2,5.8,2.92,184.0,86.0,358.0,True,-1.8,
16117253114,7347,"[51.206968, 3.219647]",21945.7,5.8,2.92,184.0,86.0,357.0,True,-1.9,
16117253114,7348,"[51.206944, 3.219622]",21948.6,5.8,2.86,183.0,85.0,356.0,True,-1.9,
16117253114,7349,"[51.206927, 3.219604]",21951.0,5.8,2.74,183.0,85.0,352.0,True,-1.8,
16117253114,7350,"[51.206904, 3.219583]",21953.8,5.6,2.7,183.0,85.0,350.0,True,-1.8,
16117253114,7351,"[51.206879, 3.219562]",21956.8,5.6,2.72,184.0,85.0,348.0,True,-1.7,
16117253114,7352,"[51.206859, 3.219549]",21959.8,5.6,2.82,183.0,85.0,346.0,True,0.0,
16117253114,7353,"[51.206837, 3.21952]",21962.6,5.6,2.8,183.0,84.0,346.0,True,0.0,
16117253114,7354,"[51.206817, 3.219495]",21965.8,5.6,2.96,184.0,83.0,346.0,True,0.0,
16117253114,7355,"[51.206798, 3.219464]",21968.8,5.6,3.0,183.0,83.0,346.0,True,0.0,
16117253114,7356,"[51.206781, 3.219435]",21971.6,5.6,2.96,183.0,84.0,345.0,True,0.0,
16117253114,7357,"[51.206765, 3.219419]",21974.0,5.6,2.84,183.0,84.0,344.0,True,0.0,
16117253114,7358,"[51.206744, 3.21939]",21976.8,5.6,2.84,183.0,84.0,344.0,True,-1.9,
16117253114,7359,"[51.20673, 3.219362]",21979.2,5.6,2.68,183.0,84.0,342.0,True,-1.9,
16117253114,7360,"[51.206714, 3.219325]",21982.2,5.4,2.68,183.0,84.0,340.0,True,-1.7,
16117253114,7361,"[51.206698, 3.219295]",21984.7,5.4,2.62,183.0,84.0,340.0,True,0.0,
16117253114,7362,"[51.20668, 3.219254]",21988.5,5.4,2.9,183.0,84.0,340.0,True,1.6,
16117253114,7363,"[51.206665, 3.219216]",21991.7,5.6,2.98,183.0,85.0,339.0,True,1.6,
16117253114,7364,"[51.206649, 3.219185]",21994.5,5.6,3.06,183.0,85.0,340.0,True,3.3,
16117253114,7365,"[51.206631, 3.219147]",21997.6,5.6,3.08,183.0,85.0,340.0,True,1.7,
16117253114,7366,"[51.206616, 3.219115]",22000.5,5.8,3.16,183.0,85.0,340.0,True,0.0,
16117253114,7367,"[51.206602, 3.219074]",22003.8,5.8,3.06,183.0,85.0,340.0,True,0.0,
16117253114,7368,"[51.206586, 3.21904]",22006.7,5.6,3.0,183.0,85.0,342.0,True,0.0,
16117253114,7369,"[51.206569, 3.21901]",22009.8,5.6,3.06,183.0,85.0,342.0,True,0.0,
16117253114,7370,"[51.206555, 3.218971]",22013.0,5.8,3.08,182.0,85.0,342.0,True,0.0,
16117253114,7371,"[51.20654, 3.218946]",22015.4,5.8,2.98,182.0,85.0,344.0,True,0.0,
16117253114,7372,"[51.206524, 3.218907]",22018.3,5.6,2.9,182.0,85.0,343.0,True,0.0,
16117253114,7373,"[51.206513, 3.218877]",22020.9,5.6,2.84,182.0,85.0,342.0,True,0.0,
16117253114,7374,"[51.206499, 3.218844]",22023.8,5.8,2.8,182.0,85.0,343.0,True,1.8,
16117253114,7375,"[51.206484, 3.218806]",22026.9,5.8,2.78,182.0,85.0,344.0,True,1.8,
16117253114,7376,"[51.206474, 3.218778]",22029.5,5.8,2.82,183.0,85.0,344.0,True,0.0,
16117253114,7377,"[51.206461, 3.218741]",22032.1,5.8,2.76,182.0,85.0,344.0,True,0.0,
16117253114,7378,"[51.206449, 3.218708]",22034.9,5.8,2.8,182.0,85.0,344.0,True,0.0,
16117253114,7379,"[51.206438, 3.218674]",22037.8,5.8,2.8,182.0,85.0,343.0,True,0.0,
16117253114,7380,"[51.206425, 3.218637]",22040.5,5.8,2.72,183.0,84.0,345.0,True,0.0,
16117253114,7381,"[51.20641, 3.21861]",22043.1,5.8,2.72,182.0,84.0,344.0,True,0.0,
16117253114,7382,"[51.206394, 3.218569]",22045.9,5.8,2.76,182.0,84.0,344.0,True,0.0,
16117253114,7383,"[51.206377, 3.218537]",22049.0,5.8,2.82,182.0,84.0,343.0,True,0.0,
16117253114,7384,"[51.206359, 3.218501]",22052.1,5.8,2.86,182.0,84.0,343.0,True,0.0,
16117253114,7385,"[51.206343, 3.218461]",22055.5,5.8,3.0,182.0,84.0,344.0,True,1.6,
16117253114,7386,"[51.206332, 3.218431]",22058.4,5.8,3.06,182.0,84.0,346.0,True,1.7,
16117253114,7387,"[51.20632, 3.218388]",22061.5,6.0,3.12,182.0,85.0,349.0,True,1.8,
16117253114,7388,"[51.206311, 3.21836]",22063.8,6.0,2.96,182.0,85.0,350.0,True,1.8,
16117253114,7389,"[51.206298, 3.218317]",22066.9,6.0,2.96,181.0,85.0,351.0,True,0.0,
16117253114,7390,"[51.206285, 3.218282]",22069.6,6.0,2.82,182.0,85.0,351.0,True,0.0,
16117253114,7391,"[51.206271, 3.218246]",22072.7,6.0,2.86,182.0,85.0,350.0,True,0.0,
16117253114,7392,"[51.206257, 3.218207]",22075.7,6.0,2.84,182.0,85.0,350.0,True,0.0,
16117253114,7393,"[51.206243, 3.218174]",22078.7,6.0,2.98,182.0,84.0,351.0,True,0.0,
16117253114,7394,"[51.206232, 3.218129]",22082.1,6.0,3.04,183.0,84.0,351.0,True,0.0,
16117253114,7395,"[51.206221, 3.218102]",22084.8,6.0,3.04,183.0,85.0,350.0,True,0.0,
16117253114,7396,"[51.206212, 3.218055]",22087.8,6.0,3.02,183.0,85.0,351.0,True,0.0,
16117253114,7397,"[51.206198, 3.218023]",22090.6,6.0,2.98,182.0,85.0,351.0,True,1.8,
16117253114,7398,"[51.206183, 3.217988]",22093.4,6.0,2.94,182.0,85.0,352.0,True,0.0,
16117253114,7399,"[51.206172, 3.217948]",22096.2,6.2,2.82,182.0,85.0,355.0,True,0.0,
16117253114,7400,"[51.206161, 3.217915]",22098.8,6.0,2.8,182.0,85.0,355.0,True,1.6,
16117253114,7401,"[51.206142, 3.217872]",22102.3,6.0,2.9,182.0,85.0,354.0,True,0.0,
16117253114,7402,"[51.206125, 3.217839]",22105.6,6.2,3.0,182.0,85.0,353.0,True,1.5,
16117253114,7403,"[51.206105, 3.217803]",22109.3,6.2,3.18,182.0,85.0,354.0,True,1.6,
16117253114,7404,"[51.206093, 3.217764]",22112.3,6.2,3.22,182.0,85.0,357.0,True,1.7,
16117253114,7405,"[51.206086, 3.217739]",22114.5,6.2,3.14,182.0,85.0,360.0,True,2.0,
16117253114,7406,"[51.206073, 3.217695]",22117.2,6.4,2.98,182.0,85.0,359.0,True,1.9,
16117253114,7407,"[51.206061, 3.217666]",22119.4,6.4,2.76,182.0,84.0,357.0,True,1.7,
16117253114,7408,"[51.206049, 3.217623]",22123.0,6.4,2.74,183.0,84.0,357.0,True,0.0,
16117253114,7409,"[51.206037, 3.217585]",22126.1,6.4,2.76,182.0,85.0,357.0,True,0.0,
16117253114,7410,"[51.206026, 3.217546]",22129.2,6.4,2.94,182.0,85.0,359.0,True,-1.8,
16117253114,7411,"[51.206017, 3.217506]",22132.2,6.4,3.0,183.0,85.0,361.0,True,-1.9,
16117253114,7412,"[51.206007, 3.217482]",22134.1,6.2,2.94,183.0,85.0,361.0,True,-1.9,
16117253114,7413,"[51.205993, 3.217446]",22136.7,6.2,2.74,182.0,85.0,359.0,True,-1.9,
16117253114,7414,"[51.205976, 3.217413]",22139.6,6.2,2.7,182.0,85.0,357.0,True,-1.7,
16117253114,7415,"[51.205959, 3.217375]",22143.0,6.2,2.76,182.0,85.0,354.0,True,0.0,
16117253114,7416,"[51.205945, 3.21734]",22146.0,6.0,2.76,182.0,85.0,353.0,True,0.0,
16117253114,7417,"[51.20593, 3.217309]",22148.9,6.2,2.96,182.0,85.0,354.0,True,0.0,
16117253114,7418,"[51.205917, 3.217268]",22151.9,6.2,3.04,181.0,85.0,355.0,True,1.7,
16117253114,7419,"[51.2059, 3.217241]",22154.7,6.2,3.02,181.0,85.0,355.0,True,1.7,
16117253114,7420,"[51.205882, 3.2172]",22158.0,6.2,3.0,181.0,85.0,355.0,True,1.6,
16117253114,7421,"[51.205867, 3.217169]",22160.6,6.4,2.92,182.0,86.0,353.0,True,3.1,
16117253114,7422,"[51.205845, 3.217133]",22164.2,6.4,3.06,182.0,86.0,354.0,True,4.8,
16117253114,7423,"[51.205826, 3.217097]",22167.4,6.6,3.1,182.0,86.0,357.0,True,3.1,
16117253114,7424,"[51.205807, 3.217068]",22170.5,6.8,3.16,182.0,86.0,364.0,True,3.3,
16117253114,7425,"[51.205784, 3.217036]",22173.6,6.8,3.12,183.0,86.0,366.0,True,1.6,
16117253114,7426,"[51.205762, 3.21702]",22176.2,6.8,3.12,182.0,86.0,368.0,True,0.0,
16117253114,7427,"[51.205732, 3.216997]",22179.8,6.8,3.12,182.0,85.0,368.0,True,0.0,
16117253114,7428,"[51.205705, 3.216982]",22183.0,6.8,3.12,182.0,85.0,368.0,True,0.0,
16117253114,7429,"[51.20568, 3.216973]",22186.1,6.8,3.12,182.0,85.0,370.0,True,0.0,
16117253114,7430,"[51.205651, 3.216965]",22189.0,6.8,3.08,182.0,86.0,368.0,True,0.0,
16117253114,7431,"[51.205625, 3.216964]",22192.1,6.8,3.18,182.0,85.0,370.0,True,0.0,
16117253114,7432,"[51.205594, 3.216953]",22195.4,6.8,3.12,182.0,85.0,369.0,True,0.0,
16117253114,7433,"[51.20557, 3.216954]",22198.1,6.8,3.02,182.0,85.0,369.0,True,0.0,
16117253114,7434,"[51.205538, 3.216944]",22201.7,6.8,3.12,182.0,85.0,369.0,True,1.5,
16117253114,7435,"[51.205509, 3.216945]",22205.2,6.8,3.24,182.0,85.0,371.0,True,1.5,
16117253114,7436,"[51.205481, 3.216949]",22208.4,7.0,3.26,182.0,85.0,373.0,True,1.5,
16117253114,7437,"[51.205451, 3.216957]",22211.5,7.0,3.22,182.0,85.0,374.0,True,1.6,
16117253114,7438,"[51.205422, 3.216962]",22214.9,7.0,3.36,182.0,85.0,375.0,True,-1.6,
16117253114,7439,"[51.205395, 3.216964]",22218.0,7.0,3.26,182.0,85.0,373.0,True,-1.6,
16117253114,7440,"[51.205371, 3.21697]",22220.7,6.8,3.1,182.0,85.0,375.0,True,-1.7,
16117253114,7441,"[51.205341, 3.216963]",22223.7,6.8,3.06,182.0,85.0,372.0,True,-1.7,
16117253114,7442,"[51.205317, 3.216964]",22226.8,6.8,3.06,182.0,85.0,370.0,True,0.0,
16117253114,7443,"[51.205289, 3.216966]",22229.7,6.8,2.96,182.0,85.0,370.0,True,0.0,
16117253114,7444,"[51.205264, 3.216967]",22232.5,6.8,2.9,183.0,84.0,369.0,True,0.0,
16117253114,7445,"[51.205238, 3.216973]",22235.5,6.8,2.96,182.0,84.0,369.0,True,0.0,
16117253114,7446,"[51.205211, 3.216969]",22238.3,6.8,2.92,182.0,84.0,369.0,True,-1.7,
16117253114,7447,"[51.205188, 3.216975]",22241.0,6.8,2.84,183.0,84.0,367.0,True,-1.7,
16117253114,7448,"[51.205156, 3.216975]",22244.2,6.6,2.9,182.0,85.0,365.0,True,-1.6,
16117253114,7449,"[51.20513, 3.216979]",22247.2,6.6,2.94,182.0,85.0,364.0,True,-1.6,
16117253114,7450,"[51.205102, 3.216988]",22250.7,6.6,3.04,182.0,85.0,363.0,True,0.0,
16117253114,7451,"[51.205076, 3.216991]",22253.7,6.6,3.08,183.0,85.0,363.0,True,0.0,
16117253114,7452,"[51.205052, 3.217]",22256.4,6.6,3.08,182.0,85.0,363.0,True,0.0,
16117253114,7453,"[51.205021, 3.217]",22259.7,6.6,3.1,182.0,85.0,362.0,True,-1.8,
16117253114,7454,"[51.205, 3.217011]",22262.1,6.6,2.98,182.0,85.0,361.0,True,-1.7,
